envId,formationType,timeStep,receiverId,old_theta,delta_T,dynamic_theta
0,0,10,4,2.0332521200180054,-0.3095967769622803,1.723655343055725
0,0,10,5,1.723655343055725,-0.0932396650314331,1.630415678024292
0,0,10,6,1.630415678024292,0.0894918441772461,1.719907522201538
0,0,10,7,1.719907522201538,-0.05334174633026123,1.6665657758712769
0,0,10,8,1.6665657758712769,-0.2961076498031616,1.3704581260681152
0,0,10,9,1.3704581260681152,-0.3670576810836792,1.003400444984436
0,0,10,10,1.003400444984436,-0.1526867151260376,1.0
0,0,10,11,1.0,-0.09067142009735107,1.0
0,0,10,12,1.0,-0.07958972454071045,1.0
0,0,10,13,1.0,-0.14885973930358887,1.0
0,0,10,14,1.0,0.07797884941101074,1.0779788494110107
0,0,10,15,1.0779788494110107,0.43877100944519043,1.5167498588562012
0,0,10,16,1.5167498588562012,0.30936551094055176,1.826115369796753
0,0,10,17,1.826115369796753,0.04568314552307129,1.8717985153198242
0,0,10,18,1.8717985153198242,-0.16060125827789307,1.7111972570419312
0,0,10,19,1.7111972570419312,-0.21869075298309326,1.492506504058838
0,0,10,20,1.492506504058838,-0.017360568046569824,1.475145936012268
0,0,11,1,1.475145936012268,-0.0021172761917114258,1.4730286598205566
0,0,11,2,1.4730286598205566,1.1160190105438232,2.58904767036438
0,0,11,3,2.58904767036438,-0.3736022710800171,2.215445399284363
0,0,11,4,2.215445399284363,-0.22655701637268066,1.9888883829116821
0,0,11,5,1.9888883829116821,0.028959274291992188,2.0178476572036743
0,0,11,6,2.0178476572036743,0.09580731391906738,2.1136549711227417
0,0,11,7,2.1136549711227417,-0.20051944255828857,1.9131355285644531
0,0,11,8,1.9131355285644531,-0.456790566444397,1.4563449621200562
0,0,11,9,1.4563449621200562,-0.37746942043304443,1.0788755416870117
0,0,11,10,1.0788755416870117,-0.13192403316497803,1.0
0,0,11,11,1.0,-0.07476401329040527,1.0
0,0,11,12,1.0,0.07679080963134766,1.0767908096313477
0,0,11,13,1.0767908096313477,0.150068998336792,1.2268598079681396
0,0,11,14,1.2268598079681396,0.2353515625,1.4622113704681396
0,0,11,15,1.4622113704681396,0.35393834114074707,1.8161497116088867
0,0,11,16,1.8161497116088867,0.3996245861053467,2.2157742977142334
0,0,11,17,2.2157742977142334,-0.06492555141448975,2.1508487462997437
0,0,11,18,2.1508487462997437,-0.34563469886779785,1.8052140474319458
0,0,11,19,1.8052140474319458,-0.00554656982421875,1.799667477607727
0,0,11,20,1.799667477607727,0.5168612003326416,2.3165286779403687
0,0,12,1,2.3165286779403687,0.0319066047668457,2.3484352827072144
0,0,12,2,2.3484352827072144,0.5196108818054199,2.8680461645126343
0,0,12,3,2.8680461645126343,-0.33293235301971436,2.53511381149292
0,0,12,4,2.53511381149292,-0.13348114490509033,2.4016326665878296
0,0,12,5,2.4016326665878296,0.08605742454528809,2.4876900911331177
0,0,12,6,2.4876900911331177,0.02299642562866211,2.51068651676178
0,0,12,7,2.51068651676178,-0.37144720554351807,2.1392393112182617
0,0,12,8,2.1392393112182617,-0.5669282674789429,1.5723110437393188
0,0,12,9,1.5723110437393188,-0.32184064388275146,1.2504703998565674
0,0,12,10,1.2504703998565674,-0.10831475257873535,1.142155647277832
0,0,12,11,1.142155647277832,-0.0882800817489624,1.0538755655288696
0,0,12,12,1.0538755655288696,-0.13440370559692383,1.0
0,0,12,13,1.0,-0.021456241607666016,1.0
0,0,12,14,1.0,0.020819425582885742,1.0208194255828857
0,0,12,15,1.0208194255828857,1.792816400527954,2.81363582611084
0,0,12,16,2.81363582611084,-0.10741972923278809,2.7062160968780518
0,0,12,17,2.7062160968780518,-0.36530232429504395,2.340913772583008
0,0,12,18,2.340913772583008,-0.36833810806274414,1.9725756645202637
0,0,12,19,1.9725756645202637,-0.1579420566558838,1.8146336078643799
0,0,12,20,1.8146336078643799,0.18822073936462402,2.002854347229004
0,0,13,1,2.002854347229004,0.050959110260009766,2.0538134574890137
0,0,13,2,2.0538134574890137,0.3200674057006836,2.3738808631896973
0,0,13,3,2.3738808631896973,0.13570213317871094,2.509582996368408
0,0,13,4,2.509582996368408,0.4788074493408203,2.9883904457092285
0,0,13,5,2.9883904457092285,0.15854763984680176,3.1469380855560303
0,0,13,6,3.1469380855560303,0.19356465339660645,3.3405027389526367
0,0,13,7,3.3405027389526367,-0.7153817415237427,2.625120997428894
0,0,13,8,2.625120997428894,-0.0477449893951416,2.5773760080337524
0,0,13,9,2.5773760080337524,-0.020396709442138672,2.5569792985916138
0,0,13,10,2.5569792985916138,-0.1871732473373413,2.3698060512542725
0,0,13,11,2.3698060512542725,-0.21924066543579102,2.1505653858184814
0,0,13,12,2.1505653858184814,-0.1970653533935547,1.9535000324249268
0,0,13,13,1.9535000324249268,-0.14549672603607178,1.808003306388855
0,0,13,14,1.808003306388855,-0.07364416122436523,1.7343591451644897
0,0,13,15,1.7343591451644897,1.722485065460205,3.456844210624695
0,0,13,16,3.456844210624695,-0.3701516389846802,3.0866925716400146
0,0,13,17,3.0866925716400146,-0.49701976776123047,2.589672803878784
0,0,13,18,2.589672803878784,-0.3469811677932739,2.2426916360855103
0,0,13,19,2.2426916360855103,-0.06455659866333008,2.17813503742218
0,0,13,20,2.17813503742218,0.27225494384765625,2.4503899812698364
0,0,14,1,2.4503899812698364,0.06906700134277344,2.51945698261261
0,0,14,2,2.51945698261261,0.3133120536804199,2.83276903629303
0,0,14,3,2.83276903629303,-0.09886026382446289,2.733908772468567
0,0,14,4,2.733908772468567,0.10374045372009277,2.8376492261886597
0,0,14,5,2.8376492261886597,0.10855793952941895,2.9462071657180786
0,0,14,6,2.9462071657180786,-0.27338075637817383,2.672826409339905
0,0,14,7,2.672826409339905,-0.46201539039611816,2.2108110189437866
0,0,14,8,2.2108110189437866,-0.22463321685791016,1.9861778020858765
0,0,14,9,1.9861778020858765,-0.2506023645401001,1.7355754375457764
0,0,14,10,1.7355754375457764,-0.2035224437713623,1.532052993774414
0,0,14,11,1.532052993774414,-0.14880633354187012,1.383246660232544
0,0,14,12,1.383246660232544,-0.114859938621521,1.268386721611023
0,0,14,13,1.268386721611023,0.006371021270751953,1.274757742881775
0,0,14,14,1.274757742881775,0.0013535022735595703,1.2761112451553345
0,0,14,15,1.2761112451553345,-0.3421189785003662,1.0
0,0,14,16,1.0,-0.29498589038848877,1.0
0,0,14,17,1.0,-0.3438451290130615,1.0
