envId,formationType,timeStep,receiverId,old_theta,delta_T,dynamic_theta
0,0,22,14,10.0,-0.5721478462219238,9.427852153778076
0,0,22,15,10.0,-0.8046555519104004,9.1953444480896
0,0,22,16,10.0,-0.7173266410827637,9.282673358917236
0,0,22,17,10.0,-0.6060299873352051,9.393970012664795
0,0,22,18,10.0,-0.649885892868042,9.350114107131958
0,0,22,19,10.0,-1.0270707607269287,8.972929239273071
0,0,22,20,10.0,-1.139042615890503,8.860957384109497
0,0,23,1,10.0,-1.2397140264511108,8.76028597354889
0,0,23,2,10.0,-0.6094870567321777,9.390512943267822
0,0,23,3,10.0,-1.1402721405029297,8.85972785949707
0,0,23,4,10.0,-1.2990028858184814,8.700997114181519
0,0,23,5,10.0,-1.2509503364562988,8.749049663543701
0,0,23,6,10.0,-1.1332144737243652,8.866785526275635
0,0,23,7,10.0,-1.0257289409637451,8.974271059036255
0,0,23,8,10.0,-0.7494710683822632,9.250528931617737
0,0,23,9,10.0,-0.7417037487030029,9.258296251296997
0,0,23,10,10.0,-0.514446496963501,9.485553503036499
0,0,23,11,10.0,-0.4838266372680664,9.516173362731934
0,0,23,12,10.0,-0.4265601634979248,9.573439836502075
0,0,23,13,10.0,-0.7972033023834229,9.202796697616577
0,0,23,14,10.0,-0.8361623287200928,9.163837671279907
0,0,23,15,10.0,-0.14863240718841553,9.851367592811584
0,0,23,16,10.0,-0.5276234149932861,9.472376585006714
0,0,23,17,10.0,-0.5060464143753052,9.493953585624695
0,0,23,18,10.0,-1.0695492029190063,8.930450797080994
0,0,23,19,10.0,-1.1011029481887817,8.898897051811218
0,0,23,20,10.0,-1.168782353401184,8.831217646598816
0,0,24,1,10.0,-1.233547329902649,8.766452670097351
0,0,24,2,10.0,-0.1672203540802002,9.8327796459198
0,0,24,3,10.0,-1.2429447174072266,8.757055282592773
0,0,24,4,10.0,-1.2835561037063599,8.71644389629364
