attack_type,malicious_ratio,envId,envName,formationType,formationName,method,TN,FP,FN,TP,accuracy,precision,recall,f1,fp_rate,fn_rate
random,0.1,2,Suburban,2,Circular,Static Phase 1+2,6629,34411,349,4211,0.237719298245614,0.109031122158355,0.923464912280702,0.195034968273818,0.838474658869396,0.0765350877192982
random,0.1,2,Suburban,2,Circular,SAC Dynamic Phase 1,28735,12305,919,3641,0.71,0.228333124294494,0.798464912280702,0.355115575928996,0.299829434697856,0.201535087719298
random,0.1,2,Suburban,2,Circular,SAC Dynamic Phase 1+2,6711,34329,342,4218,0.239671052631579,0.1094248579656,0.925,0.19569907439627,0.836476608187135,0.075
random,0.1,3,DenseUrban,0,Horizontal,Static Phase 1,13285,27755,608,3952,0.378004385964912,0.124641246412464,0.866666666666667,0.217939173353186,0.676291423001949,0.133333333333333
random,0.1,3,DenseUrban,0,Horizontal,Static Phase 1+2,6790,34250,78,4482,0.24719298245614,0.115718269131468,0.982894736842105,0.20705904093135,0.834551656920078,0.0171052631578947
random,0.1,3,DenseUrban,0,Horizontal,SAC Dynamic Phase 1,31911,9129,2323,2237,0.748859649122807,0.196815062467007,0.490570175438596,0.280924274770815,0.222441520467836,0.509429824561404
random,0.1,3,DenseUrban,0,Horizontal,SAC Dynamic Phase 1+2,9927,31113,8,4552,0.317521929824561,0.127632132342633,0.998245614035088,0.226326911124922,0.758114035087719,0.00175438596491228
random,0.1,3,DenseUrban,1,Random-Matrix,Static Phase 1,19178,21862,680,3880,0.505657894736842,0.150726439282107,0.850877192982456,0.256088707016039,0.532699805068226,0.149122807017544
random,0.1,3,DenseUrban,1,Random-Matrix,Static Phase 1+2,6889,34151,24,4536,0.250548245614035,0.117248688189831,0.994736842105263,0.209771776076953,0.832139376218324,0.00526315789473684
random,0.1,3,DenseUrban,1,Random-Matrix,SAC Dynamic Phase 1,32634,8406,1532,3028,0.782061403508772,0.264824208500962,0.664035087719298,0.37864199074653,0.204824561403509,0.335964912280702
random,0.1,3,DenseUrban,1,Random-Matrix,SAC Dynamic Phase 1+2,10301,30739,35,4525,0.325131578947368,0.128317831215971,0.992324561403509,0.227249899558055,0.749000974658869,0.00767543859649123
random,0.1,3,DenseUrban,2,Circular,Static Phase 1,18066,22974,694,3866,0.480964912280702,0.144038748137109,0.84780701754386,0.246242038216561,0.559795321637427,0.15219298245614
random,0.1,3,DenseUrban,2,Circular,Static Phase 1+2,6584,34456,340,4220,0.236929824561404,0.109111593753232,0.925438596491228,0.195207697289296,0.839571150097466,0.0745614035087719
random,0.1,3,DenseUrban,2,Circular,SAC Dynamic Phase 1,36068,4972,2216,2344,0.842368421052632,0.320393657736468,0.514035087719298,0.39474570562479,0.121150097465887,0.485964912280702
random,0.1,3,DenseUrban,2,Circular,SAC Dynamic Phase 1+2,14685,26355,530,4030,0.410416666666667,0.132631232516044,0.883771929824561,0.23064816139648,0.642178362573099,0.116228070175439
random,0.2,0,Perfect-NoNoise,0,Horizontal,Static Phase 1,30257,6223,1583,7537,0.828815789473684,0.547747093023256,0.826425438596491,0.658828671328671,0.170586622807018,0.173574561403509
random,0.2,0,Perfect-NoNoise,0,Horizontal,Static Phase 1+2,24703,11777,497,8623,0.730833333333333,0.422696078431373,0.945504385964912,0.584214092140921,0.322834429824561,0.0544956140350877
random,0.2,0,Perfect-NoNoise,0,Horizontal,SAC Dynamic Phase 1,29025,7455,157,8963,0.833070175438597,0.545925204044342,0.982785087719298,0.701934372307933,0.204358552631579,0.0172149122807018
random,0.2,0,Perfect-NoNoise,0,Horizontal,SAC Dynamic Phase 1+2,28305,8175,66,9054,0.819276315789474,0.525509315688664,0.992763157894737,0.687236707275418,0.224095394736842,0.00723684210526316
random,0.2,0,Perfect-NoNoise,1,Random-Matrix,Static Phase 1,30224,6256,1612,7508,0.827456140350877,0.545480964835804,0.823245614035088,0.656178989687118,0.171491228070175,0.176754385964912
random,0.2,0,Perfect-NoNoise,1,Random-Matrix,Static Phase 1+2,25270,11210,494,8626,0.743333333333333,0.434865900383142,0.945833333333333,0.595800524934383,0.307291666666667,0.0541666666666667
random,0.2,0,Perfect-NoNoise,1,Random-Matrix,SAC Dynamic Phase 1,29063,7417,241,8879,0.832061403508772,0.54485763377516,0.973574561403509,0.698693736229147,0.203316885964912,0.0264254385964912
